,host_since,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,cleaning_fee,extra_people,minimum_nights,maximum_nights
224,20120523.0,-33.87960345808135,151.26095164703344,2.0,1.0,1.0,1.0,75.0,40.0,50.0,1.0,7.0
225,20121125.0,-33.88579736818854,151.21490236135006,4.0,1.0,2.0,2.0,120.0,200.0,0.0,5.0,15.0
226,20121127.0,-33.911743288786816,151.26835399782394,2.0,1.0,2.0,2.0,150.0,150.0,0.0,1.0,176.0
227,20121128.0,-33.8982018262992,151.26204018341352,1.0,1.0,1.0,1.0,75.0,0.0,50.0,2.0,200.0
228,20111201.0,-33.889374432863576,151.2385936540395,3.0,1.0,2.0,2.0,150.0,120.0,40.0,5.0,1125.0
229,20121014.0,-33.847936471985214,151.2157075959349,2.0,1.0,1.0,1.0,150.0,0.0,0.0,3.0,1125.0
230,20121129.0,-33.88561167753193,151.27301390954437,2.0,1.0,1.0,0.0,195.0,50.0,0.0,3.0,5.0
231,20121130.0,-33.77355636392403,151.2924180553061,2.0,1.0,1.0,1.0,100.0,0.0,0.0,1.0,20.0
232,20121130.0,-33.76173880849709,151.2094081217876,2.0,1.0,1.0,1.0,67.0,10.0,20.0,1.0,28.0
233,20120628.0,-33.89891025706271,151.16491526052997,1.0,1.0,1.0,1.0,55.0,0.0,15.0,1.0,100.0
234,20121119.0,-33.89059890446248,151.2692283477311,4.0,1.0,3.0,3.0,185.0,150.0,0.0,7.0,28.0
235,20121204.0,-33.89242913377249,151.24218058944146,4.0,1.0,2.0,3.0,181.0,70.0,0.0,8.0,1125.0
236,20121206.0,-33.90650860813124,151.26469443003327,2.0,1.0,1.0,1.0,70.0,0.0,0.0,5.0,90.0
237,20121208.0,-33.91559571223885,151.1557620122098,4.0,1.0,1.0,3.0,92.0,79.0,29.0,3.0,60.0
238,20120706.0,-33.893406568164075,151.27235475934717,1.0,1.0,1.0,1.0,69.0,50.0,0.0,7.0,20.0
239,20121209.0,-33.75623233381472,151.2915348096595,2.0,1.0,1.0,1.0,140.0,50.0,0.0,21.0,1125.0
240,20121209.0,-33.89985143899941,151.17791916935118,2.0,1.0,1.0,1.0,65.0,20.0,20.0,1.0,30.0
241,20120319.0,-33.87741748666637,151.22653560607276,2.0,1.0,0.0,1.0,98.0,65.0,0.0,14.0,1124.0
242,20121210.0,-33.89528920947052,151.20420205153818,2.0,1.0,1.0,1.0,40.0,100.0,10.0,21.0,99.0
243,20110602.0,-33.888161787274605,151.2294356743897,2.0,1.0,2.0,1.0,150.0,60.0,0.0,3.0,7.0
244,20101205.0,-33.887819805598085,151.27542366126002,2.0,1.0,1.0,1.0,105.0,95.0,40.0,7.0,37.0
245,20121210.0,-33.912928610145826,151.24678066737874,2.0,1.0,1.0,1.0,115.0,80.0,0.0,3.0,90.0
246,20121211.0,-33.897737070989955,151.25204992358644,4.0,1.0,3.0,3.0,151.0,100.0,25.0,2.0,100.0
247,20121211.0,-33.871747074657144,151.1654042548787,4.0,1.0,1.0,3.0,185.0,0.0,25.0,2.0,365.0
248,20121211.0,-33.762601262255785,151.29769077938224,2.0,1.0,1.0,1.0,70.0,30.0,0.0,1.0,1124.0
249,20121212.0,-33.87604374417598,151.21315973199356,4.0,1.0,1.0,2.0,169.0,129.0,10.0,2.0,180.0
250,20121205.0,-33.89325755392765,151.20029942937757,2.0,1.0,1.0,1.0,164.0,201.0,0.0,7.0,365.0
251,20121126.0,-33.899966644269945,151.21251188838124,2.0,1.0,1.0,1.0,55.0,15.0,8.0,2.0,365.0
252,20121209.0,-33.90137803483607,151.17590151448528,1.0,1.0,1.0,1.0,59.0,20.0,0.0,2.0,60.0
253,20121214.0,-33.883466388788605,151.1592209259591,2.0,1.0,1.0,1.0,49.0,20.0,50.0,3.0,4000.0
254,20121215.0,-33.88980258681009,151.28142000935586,3.0,1.0,1.0,2.0,198.0,90.0,30.0,1.0,365.0
255,20121216.0,-33.781668663425016,151.2840008720197,2.0,1.0,1.0,1.0,163.0,50.0,0.0,3.0,1125.0
256,20121216.0,-33.87961238046905,151.21592813414014,2.0,1.0,0.0,1.0,94.0,20.0,7.0,3.0,7.0
257,20121210.0,-33.90893429188076,151.25184954005172,4.0,1.0,2.0,2.0,190.0,120.0,0.0,3.0,150.0
258,20120125.0,-33.88776757989305,151.2806481758734,1.0,1.0,1.0,1.0,50.0,40.0,50.0,2.0,21.0
259,20121220.0,-33.8653718124651,151.22495156268832,1.0,1.0,1.0,1.0,75.0,50.0,0.0,15.0,21.0
260,20121221.0,-33.64784553405164,151.3200666005376,12.0,1.5,3.0,9.0,146.0,150.0,25.0,2.0,1125.0
261,20120317.0,-33.88097997791931,151.27803235676762,4.0,1.0,2.0,2.0,142.0,25.0,0.0,5.0,365.0
262,20120728.0,-33.89383468198801,151.15592578174866,1.0,1.5,1.0,1.0,61.0,25.0,0.0,2.0,250.0
263,20121228.0,-33.88921209577489,151.1575195552123,2.0,1.0,1.0,1.0,85.0,50.0,15.0,5.0,65.0
264,20121229.0,-33.896318164041965,151.24500257339574,2.0,1.5,1.0,1.0,80.0,30.0,30.0,2.0,30.0
265,20120325.0,-33.890417415378195,151.26310574872502,2.0,1.0,2.0,1.0,85.0,40.0,40.0,2.0,30.0
266,20121229.0,-33.94718832040317,151.25364713635844,3.0,0.5,1.0,2.0,90.0,20.0,30.0,1.0,1125.0
267,20130102.0,-33.796242640440695,151.2857232532371,3.0,1.0,0.0,2.0,135.0,0.0,15.0,1.0,1120.0
268,20130103.0,-33.87099605389634,151.2040885095578,5.0,1.0,1.0,3.0,150.0,80.0,20.0,5.0,60.0
269,20121213.0,-33.88946231441239,151.20522871420974,2.0,2.0,1.0,1.0,61.0,80.0,15.0,3.0,60.0
270,20130103.0,-33.87322125450909,151.22459067446363,2.0,1.0,1.0,1.0,119.0,0.0,50.0,5.0,1125.0
271,20130103.0,-33.88383694389828,151.21197531287666,2.0,1.0,1.0,1.0,146.0,80.0,0.0,7.0,1125.0
272,20130101.0,-33.868368091998136,151.20540598312917,2.0,1.0,1.0,1.0,140.0,65.0,0.0,2.0,1000.0
273,20121126.0,-33.90051747582323,151.21420019827454,3.0,1.0,1.0,2.0,80.0,20.0,20.0,1.0,60.0
274,20120422.0,-33.86450333752393,151.17309973627408,2.0,1.0,1.0,2.0,185.0,90.0,45.0,4.0,1125.0
275,20130103.0,-33.87522704653132,151.24450694083856,2.0,1.0,1.0,1.0,150.0,150.0,100.0,7.0,1125.0
276,20130108.0,-33.899600735774136,151.20626579177318,2.0,1.0,1.0,1.0,80.0,30.0,0.0,1.0,1125.0
277,20130109.0,-33.988427005106416,151.14448073496303,1.0,1.0,1.0,1.0,40.0,10.0,15.0,1.0,365.0
278,20120421.0,-33.890232872896505,151.26671242651184,2.0,1.0,1.0,1.0,65.0,65.0,20.0,2.0,40.0
279,20121216.0,-33.879799264659994,151.21603381026887,2.0,1.0,0.0,1.0,100.0,20.0,7.0,3.0,90.0
280,20130110.0,-33.7912692841952,151.2587045973036,2.0,1.0,1.0,1.0,115.0,30.0,0.0,2.0,30.0
281,20130110.0,-33.830263987758734,151.1337086364392,2.0,1.0,1.0,1.0,111.0,0.0,25.0,2.0,1125.0
282,20130113.0,-33.8253210647749,151.22151879678145,1.0,2.5,1.0,1.0,61.0,30.0,30.0,7.0,365.0
283,20130113.0,-33.91390832140889,151.23963757090593,2.0,1.0,1.0,1.0,85.0,50.0,45.0,2.0,20.0
284,20091003.0,-33.892456393446174,151.20221516311537,2.0,2.0,1.0,1.0,98.0,50.0,50.0,1.0,30.0
285,20130114.0,-33.895592807963595,151.21009334852582,1.0,1.0,1.0,1.0,85.0,30.0,0.0,1.0,20.0
286,20121005.0,-33.8809038659683,151.16833779820303,2.0,1.0,1.0,1.0,65.0,0.0,35.0,2.0,1125.0
287,20130116.0,-33.88566392227767,151.27713809625152,1.0,1.0,1.0,1.0,150.0,50.0,0.0,2.0,1125.0
288,20121117.0,-33.9308938985404,151.2567758955073,1.0,1.0,1.0,1.0,51.0,25.0,0.0,2.0,1125.0
289,20130117.0,-33.89870281990865,151.21395287090064,2.0,1.0,1.0,1.0,74.0,70.0,0.0,3.0,30.0
290,20130117.0,-33.88671126004404,151.27038049149425,2.0,1.0,1.0,1.0,90.0,0.0,0.0,4.0,1125.0
291,20130118.0,-33.6435189207574,151.31374152487032,2.0,1.0,1.0,1.0,120.0,90.0,110.0,2.0,30.0
292,20130119.0,-33.79924450546162,151.28617523734687,3.0,1.0,0.0,2.0,150.0,70.0,20.0,3.0,365.0
293,20121201.0,-33.89099755892313,151.26405365050638,2.0,1.0,1.0,1.0,80.0,60.0,0.0,5.0,1124.0
294,20130118.0,-33.88895878623945,151.27555552985913,2.0,1.0,1.0,1.0,109.0,59.0,29.0,3.0,60.0
295,20130121.0,-33.89714115445729,151.20271652245128,2.0,1.0,1.0,1.0,75.0,40.0,0.0,2.0,60.0
296,20130121.0,-33.92107448223907,151.24673223636998,4.0,1.0,2.0,2.0,171.0,100.0,0.0,4.0,730.0
297,20130122.0,-33.621014164365135,151.33610617992025,2.0,1.0,1.0,1.0,115.0,0.0,30.0,1.0,30.0
298,20120118.0,-33.93538893530322,151.2588848034472,2.0,1.0,1.0,1.0,65.0,0.0,10.0,2.0,1125.0
299,20130127.0,-33.797565271408835,151.27640922926147,2.0,1.0,1.0,1.0,125.0,0.0,0.0,90.0,1124.0
300,20130128.0,-33.63672444570178,151.32235738736617,2.0,1.0,1.0,1.0,115.0,0.0,0.0,2.0,60.0
301,20130129.0,-33.976455102662776,151.24484371603563,6.0,2.0,2.0,4.0,177.0,75.0,15.0,5.0,60.0
302,20130130.0,-33.88697695538538,151.19581858608944,1.0,1.0,1.0,1.0,51.0,0.0,0.0,21.0,25.0
303,20130201.0,-33.87995510756409,151.22975821120582,2.0,1.0,0.0,1.0,150.0,60.0,0.0,4.0,30.0
304,20130204.0,-33.92376687698086,151.24164530623295,2.0,1.0,1.0,1.0,150.0,250.0,30.0,21.0,365.0
305,20121205.0,-33.87024388940673,151.1939946225253,2.0,1.0,1.0,1.0,146.0,180.0,0.0,3.0,1125.0
306,20130206.0,-33.87402735442165,151.26406879175008,2.0,1.0,1.0,1.0,100.0,40.0,0.0,30.0,90.0
307,20130210.0,-33.79410831150351,151.27773589646137,4.0,1.0,2.0,3.0,181.0,0.0,25.0,2.0,30.0
308,20130206.0,-33.842509644560394,151.21457309425062,2.0,1.0,1.0,1.0,140.0,320.0,0.0,7.0,90.0
309,20130212.0,-33.91857698050859,151.24905396797726,4.0,1.0,2.0,2.0,119.0,80.0,0.0,3.0,120.0
310,20130216.0,-33.893149615195604,151.21630866388443,2.0,1.0,1.0,1.0,190.0,80.0,0.0,3.0,90.0
311,20130216.0,-33.88577163856504,151.15410788019847,4.0,1.0,2.0,2.0,190.0,100.0,20.0,6.0,1125.0
312,20130213.0,-33.871961568414434,151.1628646762069,4.0,2.0,2.0,2.0,150.0,0.0,50.0,2.0,50.0
313,20121218.0,-33.907376594239715,151.2384853810443,2.0,1.0,1.0,2.0,75.0,0.0,50.0,1.0,1125.0
314,20121218.0,-33.90505016879389,151.23776492002116,2.0,1.0,1.0,1.0,75.0,0.0,50.0,1.0,1125.0
315,20121218.0,-33.90886427004365,151.23844098847482,2.0,1.0,1.0,1.0,75.0,0.0,50.0,1.0,1125.0
316,20120507.0,-33.87739208680576,151.22854438227063,2.0,1.0,1.0,1.0,187.0,200.0,22.0,2.0,300.0
317,20120502.0,-33.896757542948066,151.2643501274969,3.0,1.0,2.0,4.0,111.0,0.0,0.0,6.0,40.0
318,20121127.0,-33.830331392389226,151.23441248410253,4.0,1.0,2.0,2.0,125.0,90.0,0.0,4.0,30.0
319,20130221.0,-33.89421205688076,151.19975043368325,2.0,1.0,1.0,1.0,74.0,30.0,10.0,1.0,1125.0
320,20130221.0,-33.7150430209276,151.29035330111316,3.0,1.0,1.0,2.0,150.0,50.0,0.0,7.0,30.0
321,20130223.0,-33.73618011772048,151.09756117529233,2.0,1.0,1.0,1.0,85.0,50.0,0.0,3.0,1125.0
322,20130227.0,-33.857148101369944,151.14840100615984,2.0,1.0,0.0,1.0,150.0,0.0,0.0,2.0,365.0
323,20130227.0,-33.88601337181891,151.28292536869188,2.0,1.0,1.0,1.0,125.0,0.0,15.0,1.0,1125.0
324,20130302.0,-33.94534583990135,151.2436889299602,4.0,2.5,3.0,0.0,150.0,80.0,0.0,2.0,14.0
325,20120301.0,-33.919793178034695,151.2408205775381,2.0,1.0,1.0,1.0,65.0,0.0,35.0,1.0,60.0
326,20130304.0,-33.90438682347127,151.2662428297006,2.0,1.0,1.0,1.0,50.0,15.0,0.0,4.0,21.0
327,20130304.0,-33.87812744419002,151.24398916460953,1.0,1.5,1.0,1.0,70.0,50.0,0.0,1.0,14.0
328,20130305.0,-33.74298902475149,151.26956101381245,5.0,1.5,3.0,3.0,178.0,180.0,0.0,5.0,30.0
329,20130306.0,-34.03144121506188,151.10025643132838,1.0,1.0,1.0,1.0,85.0,120.0,0.0,3.0,330.0
330,20121101.0,-33.89549662468955,151.10380812176646,6.0,1.5,2.0,3.0,124.0,60.0,0.0,1.0,20.0
331,20130111.0,-33.82976642443627,151.23115293493808,2.0,1.0,1.0,1.0,132.0,60.0,0.0,5.0,21.0
332,20130311.0,-33.87147917740384,151.22372591224908,2.0,1.0,1.0,1.0,120.0,100.0,0.0,9.0,1125.0
333,20130125.0,-33.89851999302286,151.26552876136248,4.0,1.0,2.0,2.0,150.0,80.0,0.0,2.0,1125.0
334,20121116.0,-33.977999475896944,151.2441008636209,2.0,1.0,1.0,1.0,61.0,30.0,20.0,2.0,1125.0
335,20130226.0,-33.87250430963666,151.22955391730503,1.0,1.5,1.0,1.0,44.0,25.0,0.0,2.0,3.0
336,20130313.0,-33.88014239044975,151.23717507825418,1.0,0.0,1.0,1.0,94.0,0.0,0.0,15.0,1125.0
337,20120401.0,-33.882653548740805,151.21242303762364,2.0,1.0,1.0,1.0,69.0,29.0,10.0,4.0,1125.0
338,20130106.0,-33.79610473393971,151.2654724694563,2.0,1.0,1.0,1.0,125.0,95.0,0.0,4.0,30.0
339,20130317.0,-33.891210112270066,151.25297258434767,1.0,1.0,1.0,1.0,75.0,0.0,30.0,1.0,21.0
340,20130318.0,-33.905124643338084,151.26690594318922,2.0,1.0,1.0,1.0,120.0,20.0,40.0,1.0,60.0
341,20130318.0,-33.880579712513864,151.22190597387282,4.0,1.0,2.0,2.0,146.0,150.0,0.0,2.0,90.0
342,20130304.0,-33.87669718093766,151.24639170276433,2.0,1.5,1.0,1.0,94.0,30.0,40.0,2.0,90.0
343,20130316.0,-33.90739509957223,151.2196784575097,4.0,1.0,2.0,4.0,140.0,20.0,25.0,2.0,1125.0
344,20120227.0,-33.88059292831477,151.2131457783232,2.0,1.5,1.0,1.0,94.0,80.0,25.0,2.0,1125.0
345,20130102.0,-33.621243218690104,151.33773479566298,5.0,1.0,2.0,3.0,140.0,60.0,30.0,3.0,45.0
346,20130324.0,-33.92397518970105,151.2554079152074,2.0,3.5,1.0,2.0,63.0,30.0,0.0,3.0,365.0
347,20130326.0,-33.63470145463418,151.31738193621186,2.0,1.0,1.0,1.0,195.0,150.0,45.0,1.0,60.0
348,20120831.0,-33.891023642443926,151.2296167877676,2.0,1.0,1.0,1.0,115.0,95.0,50.0,3.0,365.0
349,20130330.0,-33.88665151318632,151.2753272309862,5.0,1.0,2.0,5.0,181.0,80.0,0.0,2.0,31.0
350,20111014.0,-33.85045169275174,151.2178223351957,2.0,1.0,0.0,1.0,120.0,150.0,0.0,2.0,365.0
351,20130401.0,-33.89609955581111,151.25117767151883,3.0,1.0,2.0,2.0,160.0,70.0,340.0,2.0,30.0
352,20120411.0,-33.882118879539064,151.25201480560537,2.0,1.0,1.0,1.0,129.0,90.0,0.0,14.0,30.0
353,20130402.0,-33.89337292504913,151.27148473439502,2.0,1.0,1.0,1.0,71.0,0.0,0.0,3.0,60.0
354,20130403.0,-33.88642493978725,151.27711199217342,4.0,1.0,1.0,1.0,120.0,120.0,25.0,5.0,1125.0
355,20120813.0,-33.90317706347193,151.15036275641697,2.0,1.0,1.0,1.0,129.0,60.0,0.0,2.0,40.0
356,20130405.0,-33.87100743368223,151.26863840337722,1.0,1.0,1.0,1.0,65.0,100.0,0.0,60.0,150.0
357,20130407.0,-33.91713356636099,151.14793047791554,2.0,1.0,1.0,1.0,70.0,20.0,15.0,6.0,1125.0
358,20130407.0,-33.86664966134197,151.16651762335232,4.0,1.0,1.0,1.0,175.0,195.0,50.0,2.0,1125.0
359,20130407.0,-33.88187414884794,151.23316272931214,2.0,1.0,0.0,1.0,94.0,110.0,12.0,20.0,600.0
360,20130409.0,-33.86297194880065,151.17265512126022,2.0,1.0,1.0,1.0,170.0,35.0,35.0,14.0,30.0
361,20130404.0,-33.82657425650228,151.22778776262496,4.0,1.0,2.0,2.0,85.0,30.0,40.0,2.0,1125.0
362,20120421.0,-33.89163934552042,151.26732490110362,2.0,1.0,1.0,2.0,150.0,75.0,10.0,5.0,30.0
363,20120814.0,-33.875485445484536,151.22164851306738,2.0,1.0,1.0,1.0,140.0,80.0,0.0,3.0,200.0
364,20130412.0,-34.04930603932791,151.15180712903856,2.0,2.0,1.0,1.0,142.0,0.0,0.0,1.0,1125.0
365,20120728.0,-33.89930758928077,151.15851103385617,2.0,1.5,1.0,1.0,65.0,25.0,15.0,1.0,1125.0
366,20130407.0,-33.86640797271783,151.1684419147478,3.0,1.0,1.0,0.0,185.0,195.0,50.0,2.0,1125.0
367,20130415.0,-33.895132749991234,151.16840105705163,2.0,1.0,1.0,1.0,115.0,0.0,0.0,2.0,1125.0
368,20130415.0,-33.89997407766593,151.26976439181985,2.0,1.0,1.0,2.0,120.0,75.0,0.0,21.0,100.0
369,20130415.0,-33.88241928714592,151.22927060556674,2.0,1.0,1.0,1.0,125.0,0.0,0.0,2.0,30.0
370,20130416.0,-33.61879160224063,151.3335486195243,5.0,1.5,3.0,3.0,195.0,80.0,0.0,3.0,90.0
371,20130417.0,-33.834949192106926,151.20484617151146,1.0,1.0,1.0,1.0,74.0,0.0,40.0,4.0,40.0
372,20130415.0,-33.87655076843954,151.21903736617685,2.0,1.0,2.0,2.0,80.0,25.0,15.0,2.0,1125.0
373,20130313.0,-33.89427398747098,151.17690982583872,2.0,1.0,1.0,1.0,98.0,0.0,20.0,5.0,30.0
374,20130214.0,-33.818046057937174,151.1317816110219,2.0,1.0,1.0,1.0,80.0,0.0,0.0,2.0,1125.0
375,20110613.0,-33.69573798823901,151.29041350861138,4.0,1.0,2.0,3.0,140.0,120.0,30.0,2.0,365.0
376,20121109.0,-33.87521048053386,151.22132965143567,2.0,1.0,1.0,1.0,120.0,75.0,0.0,3.0,1125.0
377,20130422.0,-33.94109865509555,151.26366540618994,5.0,1.0,2.0,4.0,190.0,150.0,0.0,90.0,366.0
378,20130422.0,-33.87831390403722,151.2112169601819,2.0,1.0,1.0,1.0,170.0,90.0,0.0,2.0,1125.0
379,20130424.0,-33.623668629478395,151.33694938639334,4.0,1.0,1.0,3.0,170.0,0.0,20.0,1.0,30.0
380,20130424.0,-33.88494304080522,151.2781725295473,4.0,1.0,2.0,2.0,146.0,75.0,0.0,5.0,1125.0
381,20130423.0,-33.89268873006415,151.18597556584314,2.0,1.0,1.0,1.0,150.0,0.0,25.0,4.0,1125.0
382,20120602.0,-33.91196575177209,151.25569314275725,2.0,1.0,1.0,1.0,65.0,20.0,10.0,1.0,28.0
383,20120504.0,-33.93934017133035,151.23826730511033,4.0,2.0,2.0,2.0,94.0,0.0,0.0,4.0,1125.0
384,20120518.0,-33.885218818629234,151.23015723618875,2.0,1.0,1.0,1.0,65.0,45.0,15.0,1.0,1125.0
385,20130427.0,-33.8923815151021,151.2704380546615,2.0,1.0,1.0,1.0,125.0,120.0,0.0,7.0,28.0
386,20130427.0,-33.92289548853504,151.24557401058334,1.0,1.0,1.0,1.0,80.0,0.0,25.0,1.0,1125.0
387,20130427.0,-33.85210786439112,151.18065361913418,2.0,1.0,1.0,1.0,90.0,25.0,0.0,1.0,1125.0
388,20130402.0,-33.874038523784115,151.19409454250945,2.0,2.0,1.0,1.0,71.0,15.0,20.0,2.0,30.0
389,20130410.0,-33.88272144896185,151.14339622150268,2.0,1.0,1.0,1.0,100.0,0.0,0.0,2.0,1125.0
390,20130429.0,-33.79001789514155,151.2651740531123,2.0,1.0,1.0,1.0,90.0,50.0,0.0,2.0,14.0
391,20130429.0,-33.78400693613781,151.18054220674114,5.0,2.0,3.0,3.0,125.0,250.0,25.0,7.0,1125.0
392,20130429.0,-33.873159635922306,151.22472148675223,2.0,1.0,1.0,1.0,150.0,50.0,25.0,2.0,1125.0
393,20130429.0,-33.885270934825485,151.20269964563403,3.0,1.0,1.0,2.0,140.0,0.0,30.0,7.0,1125.0
394,20130430.0,-33.94418385336606,151.25512697177774,2.0,1.0,1.0,1.0,135.0,100.0,0.0,3.0,14.0
395,20120815.0,-33.80205549404604,151.28781193217498,2.0,1.0,1.0,1.0,181.0,40.0,0.0,3.0,1125.0
396,20120904.0,-33.88214028529349,151.1894885362803,4.0,1.0,2.0,2.0,187.0,40.0,30.0,2.0,1125.0
397,20130302.0,-34.04780337277243,151.15012466556905,1.0,1.0,1.0,1.0,85.0,30.0,20.0,1.0,1125.0
398,20130826.0,-34.04774677366412,151.15600895832148,2.0,1.0,1.0,1.0,146.0,0.0,0.0,2.0,1125.0
399,20110225.0,-33.909139656278676,151.2220277495189,3.0,1.0,1.0,1.0,107.0,0.0,30.0,1.0,1125.0
400,20130501.0,-33.86597646637959,151.16956616046915,1.0,2.0,1.0,1.0,65.0,0.0,60.0,3.0,1125.0
401,20121007.0,-33.88802985826639,151.27040550374355,2.0,1.0,1.0,1.0,179.0,65.0,0.0,2.0,180.0
402,20120812.0,-33.91885247060603,151.25125872621192,1.0,1.0,1.0,1.0,75.0,50.0,0.0,1.0,1125.0
403,20130505.0,-34.08086859013027,151.15760703733338,2.0,1.0,1.0,1.0,111.0,30.0,0.0,2.0,7.0
404,20130420.0,-33.84297217638496,151.2147815225047,2.0,1.0,1.0,2.0,160.0,60.0,50.0,2.0,365.0
405,20130501.0,-33.86771295975376,151.1699355756315,1.0,2.0,1.0,1.0,125.0,0.0,60.0,2.0,1125.0
406,20130401.0,-33.977092563715175,150.89062718409818,11.0,2.0,4.0,8.0,160.0,185.0,50.0,4.0,360.0
407,20130512.0,-33.91126300959796,151.25330614628876,2.0,1.0,2.0,1.0,140.0,50.0,0.0,4.0,1125.0
408,20130512.0,-33.80886567244446,151.17826208625004,2.0,1.0,1.0,2.0,85.0,0.0,0.0,2.0,30.0
409,20130513.0,-33.874926525935805,151.21995379611153,2.0,1.0,1.0,1.0,160.0,120.0,0.0,179.0,180.0
410,20130513.0,-33.877286556204496,151.21475397522582,4.0,1.0,1.0,2.0,146.0,70.0,20.0,2.0,30.0
411,20110210.0,-34.061954595252864,151.15336811522698,2.0,1.0,1.0,1.0,75.0,35.0,0.0,2.0,21.0
412,20120423.0,-33.874919923598014,151.225823615383,2.0,1.0,1.0,1.0,89.0,75.0,0.0,2.0,30.0
413,20130514.0,-33.752489669426325,151.268637269717,4.0,1.0,2.0,4.0,160.0,0.0,10.0,4.0,90.0
414,20130513.0,-33.87881596323887,151.27054572200962,4.0,1.0,2.0,2.0,167.0,100.0,0.0,5.0,50.0
415,20130515.0,-33.92469210492015,151.19113083595977,1.0,1.0,1.0,1.0,65.0,50.0,0.0,3.0,1125.0
416,20130515.0,-33.845374348121624,151.2094962151211,2.0,1.0,1.0,1.0,129.0,12.0,0.0,1.0,1125.0
417,20130515.0,-33.91519461983024,151.2598845008313,4.0,1.0,2.0,2.0,173.0,145.0,0.0,4.0,90.0
418,20130517.0,-33.88599750154768,151.2348526349092,2.0,1.0,1.0,1.0,119.0,75.0,0.0,6.0,45.0
419,20130519.0,-33.80794330650736,151.16121231864662,2.0,1.0,1.0,1.0,129.0,100.0,0.0,7.0,30.0
420,20130519.0,-33.79789979002368,151.2827700558511,2.0,1.0,1.0,1.0,181.0,50.0,0.0,3.0,30.0
421,20130521.0,-33.83631803161066,151.22649573709023,1.0,1.0,1.0,1.0,61.0,0.0,30.0,2.0,1125.0
422,20130521.0,-33.88895693704248,151.27462115596038,2.0,1.0,1.0,1.0,120.0,50.0,0.0,5.0,45.0
423,20130118.0,-33.891594882448544,151.26688379641345,2.0,0.0,1.0,0.0,125.0,80.0,0.0,1.0,1125.0
424,20120624.0,-33.86651738098032,151.2261874766561,2.0,1.0,1.0,1.0,67.0,25.0,100.0,3.0,20.0
425,20130522.0,-33.954927976180066,151.24799729475666,2.0,1.0,1.0,1.0,40.0,20.0,20.0,3.0,3.0
426,20120520.0,-33.87102996062421,151.22319295944692,2.0,1.0,1.0,1.0,100.0,150.0,25.0,3.0,365.0
427,20120903.0,-33.901697341982185,151.17370234982042,2.0,1.0,1.0,1.0,119.0,0.0,0.0,2.0,60.0
428,20130523.0,-33.89535736490749,151.21362497448214,2.0,1.0,1.0,1.0,94.0,10.0,0.0,1.0,60.0
429,20130524.0,-33.84218025617055,151.21646595635468,2.0,1.0,1.0,1.0,104.0,0.0,0.0,3.0,15.0
430,20101218.0,-33.88855288792961,151.2381123321733,1.0,1.0,2.0,2.0,61.0,0.0,0.0,5.0,60.0
431,20130207.0,-33.875616131749986,151.21755750088334,2.0,1.0,1.0,1.0,84.0,10.0,25.0,2.0,30.0
432,20121026.0,-33.908221307647764,151.25355357009977,2.0,1.0,1.0,1.0,61.0,40.0,15.0,3.0,14.0
433,20130528.0,-33.93925612833849,151.23649568519966,4.0,1.0,2.0,2.0,100.0,65.0,20.0,3.0,1125.0
434,20130507.0,-33.886725165525434,151.2680599061429,4.0,1.0,2.0,2.0,195.0,180.0,0.0,2.0,1125.0
435,20120127.0,-33.9001672723813,151.2037691010385,2.0,1.0,1.0,2.0,65.0,50.0,0.0,1.0,5.0
436,20120702.0,-33.85895938387907,151.18298645453334,4.0,1.0,1.0,1.0,135.0,95.0,50.0,2.0,365.0
437,20121021.0,-33.891790585113704,151.26417979266247,2.0,2.0,1.0,1.0,98.0,0.0,0.0,2.0,1125.0
438,20130603.0,-33.86112566485194,151.1800338695287,4.0,2.0,2.0,4.0,125.0,150.0,0.0,2.0,30.0
439,20130606.0,-33.89731545354771,151.18757579491162,2.0,1.0,1.0,1.0,125.0,0.0,0.0,3.0,192.0
440,20121205.0,-33.879367334242914,151.19908095076755,2.0,1.5,1.0,1.0,183.0,0.0,10.0,5.0,365.0
441,20130523.0,-33.882343901787145,151.18306097319083,2.0,1.0,1.0,1.0,111.0,0.0,0.0,5.0,1125.0
442,20121217.0,-33.87290592116702,151.22422379631612,2.0,1.0,1.0,1.0,94.0,55.0,60.0,1.0,1125.0
443,20130610.0,-33.8746570585968,151.19637424903294,3.0,1.0,1.0,1.0,181.0,50.0,0.0,2.0,1124.0
444,20111203.0,-33.885259449272844,151.2765027819759,2.0,1.0,1.0,1.0,160.0,115.0,0.0,2.0,1124.0
445,20130611.0,-33.882984554994195,151.23523024641474,2.0,1.0,1.0,1.0,90.0,0.0,0.0,1.0,1125.0
446,20130603.0,-33.860873655889804,151.17979855873986,2.0,1.0,1.0,2.0,61.0,0.0,0.0,2.0,5.0
447,20130613.0,-33.90683208447364,151.18777542715438,2.0,1.0,1.0,1.0,61.0,60.0,10.0,7.0,1125.0
448,20130613.0,-33.87134959248444,151.22251306199328,2.0,1.0,1.0,1.0,129.0,0.0,0.0,14.0,1125.0
449,20130615.0,-33.79561581122653,151.27201473795554,5.0,1.0,2.0,5.0,181.0,60.0,0.0,5.0,1125.0
450,20130620.0,-33.87073523039547,151.22305449532956,2.0,1.0,1.0,1.0,115.0,50.0,0.0,2.0,1125.0
